badflag,customer_data_quality_flag,last_payment_amount,current_payment_method_fdd,pay_12m_balance_ratio,total_days_in_collection,total_balance,debt_age_weeks,analysis_date,new_account_number
0,1,70,1,-5.5975666,0,94.39,2,28/02/2022,2351
1,1,0,0,-0.446033,135,655.87,57,28/02/2022,2352
1,0,0,0,-5.2764525,133,61.26,28,28/02/2022,2353
0,0,98,1,-0.8286927,0,291.68,9,28/02/2022,2354
0,1,165,1,-8.648188,0,168.22,2,28/02/2022,2355
0,1,106,1,-12.375712,0,93.59,2,28/02/2022,2356
1,1,5,0,-0.049957596,0,850.73,66,28/02/2022,2357
1,1,0,0,-0.46597475,32,185.59,5,28/02/2022,2358
1,0,0,0,,135,904.4,98,28/02/2022,2359
0,1,0,0,-4.5919724,1,33.6,1,28/02/2022,2360
0,1,0,0,-0.9983196,0,216.14,7,28/02/2022,2361
1,1,0,0,,21,280.96,46,28/02/2022,2362
0,1,85,1,-3.5079694,0,144.34,1,28/02/2022,2363
0,1,75,1,-17.613815,0,21.85,0,28/02/2022,2364
0,1,100,1,-3.4362576,0,116.76,0,28/02/2022,2365
0,1,262,1,-5.046997,0,451.52,4,28/02/2022,2366
1,1,0,0,-1.2463305,35,184.17,8,28/02/2022,2367
1,0,0,0,,134,130.3,35,28/02/2022,2368
0,1,88,1,-2.3618329,0,138.19,5,28/02/2022,2369
0,1,0,0,-3.1786103,9,164.01,1,28/02/2022,2370
0,1,40,1,-2.7446036,0,124.81,2,28/02/2022,2371
0,1,0,0,-13.338407,24,164.11,0,28/02/2022,2372
0,1,99,1,-3.1224153,0,183.44,0,28/02/2022,2373
0,1,110,1,-8.609385,0,107.43,3,28/02/2022,2374
0,1,0,0,-7.379355,0,83,1,28/02/2022,2375
0,1,199,1,-4.420137,0,127.36,1,28/02/2022,2376
0,0,100,1,-32.491024,0,13.4,3,28/02/2022,2377
1,1,0,0,,135,1164.43,39,28/02/2022,2378
1,0,19,0,-5.0836864,0,150.48,1,28/02/2022,2379
0,1,95,1,-4.0844307,0,181.4,3,28/02/2022,2380
0,1,40,1,-0.22170217,33,395.95,11,28/02/2022,2381
0,0,0,0,-0.98785895,15,93.78,4,28/02/2022,2382
0,1,150,1,-29.392387,0,44.64,0,28/02/2022,2383
1,0,71,1,-1.1519924,0,245.21,3,28/02/2022,2384
0,1,0,0,-11.676892,12,24.88,2,28/02/2022,2385
0,1,56,1,-7.505423,0,36.1,4,28/02/2022,2386
1,1,0,0,,130,322.34,21,28/02/2022,2387
0,1,56,1,-0.1945956,0,1480.27,32,28/02/2022,2388
0,1,116,1,-4.041208,0,147.01,28,28/02/2022,2389
0,1,181,1,-8.701389,0,203.02,1,28/02/2022,2390
0,1,198,1,-0.5853384,,345.35,3,28/02/2022,2391
0,0,0,0,,0,36.34,0,28/02/2022,2392
0,0,0,0,-8.718963,49,103.33,2,28/02/2022,2393
1,0,0,0,,58,229.79,15,28/02/2022,2394
0,1,66,1,-9.206591,0,76.79,0,28/02/2022,2395
0,1,215,1,-7.747106,0,102.3,6,28/02/2022,2396
0,1,22,0,-5.532001,0,39.53,0,28/02/2022,2397
0,0,145,1,-1.2078577,0,792.52,10,28/02/2022,2398
0,1,208,1,-2.198466,0,1130.85,8,28/02/2022,2399
0,1,89,1,-4.8457475,0,120.63,2,28/02/2022,2400
1,1,170,1,-0.45966443,135,903.71,51,28/02/2022,2401
1,1,150,1,-0.022782903,29,7012.81,32,28/02/2022,2402
0,1,46,1,-22.231012,0,15.28,0,28/02/2022,2403
1,0,21,0,-1.2070754,135,935.26,100,28/02/2022,2404
0,1,75,1,-31.666666,0,14,3,28/02/2022,2405
1,1,0,0,,135,13056.35,93,28/02/2022,2406
0,1,0,0,-9.243473,0,84.22,0,28/02/2022,2407
0,1,189,1,-2.2470336,0,561.42,6,28/02/2022,2408
1,0,0,0,,0,14.93,0,28/02/2022,2409
1,0,0,0,,11,48.3,5,28/02/2022,2410
0,0,0,0,-0.42004806,0,585.17,1,28/02/2022,2411
0,0,21,1,-4.475572,0,48.54,1,28/02/2022,2412
1,0,0,0,,135,712.09,103,28/02/2022,2413
0,1,92,1,-3.938309,0,62.62,1,28/02/2022,2414
0,1,116,1,-7.92139,0,99.91,2,28/02/2022,2415
0,1,105,1,-1.4534553,0,430.33,1,28/02/2022,2416
0,1,63,1,-3.4310346,0,48,3,28/02/2022,2417
0,1,93,1,-8.935245,0,68.14,0,28/02/2022,2418
1,0,0,0,,52,541.36,10,28/02/2022,2419
1,0,0,0,,10,282.73,7,28/02/2022,2420
0,1,0,0,,22,40.74,1,28/02/2022,2421
0,1,170,1,-7.7776937,0,122.43,2,28/02/2022,2422
1,1,0,0,-0.05694187,135,2273.03,113,28/02/2022,2423
0,1,0,0,-8.982723,0,294.45,0,28/02/2022,2424
1,0,0,0,,87,25.97,15,28/02/2022,2425
0,1,50,1,-10.366062,0,19.23,2,28/02/2022,2426
0,1,41,1,-15.050604,0,20.63,1,28/02/2022,2427
1,0,0,0,,135,278.44,56,28/02/2022,2428
0,1,49,1,-11.264427,0,34.36,3,28/02/2022,2429
1,0,0,0,,135,921.3,73,28/02/2022,2430
0,1,0,0,-11.646493,10,65.84,1,28/02/2022,2431
0,1,239,1,-12.220158,0,185.86,7,28/02/2022,2432
1,0,0,0,,135,1822.26,105,28/02/2022,2433
0,1,82,1,-4.9874196,0,110.03,6,28/02/2022,2434
0,1,0,0,-0.70918316,65,955.9,12,28/02/2022,2435
0,0,136,1,-1.4563231,0,386.32,13,28/02/2022,2436
1,1,0,0,-0.53039145,120,838.43,3,28/02/2022,2437
0,1,0,0,-3.2178218,24,91,10,28/02/2022,2438
1,0,0,0,,24,1581.25,40,28/02/2022,2439
0,1,158,1,-0.87929654,0,540.44,11,28/02/2022,2440
0,1,0,0,,21,256.3,7,28/02/2022,2441
1,0,0,0,,135,833.07,40,28/02/2022,2442
0,1,158,1,-5.458438,0,300.62,6,28/02/2022,2443
1,0,0,0,,135,4432.81,94,28/02/2022,2444
1,0,0,0,-1.2978959,56,35.15,11,28/02/2022,2445
0,1,85,1,-14.698823,0,16.33,1,28/02/2022,2446
0,1,76,1,-3.7887166,0,329.97,9,28/02/2022,2447
0,1,0,0,-9.76361,0,125.75,0,28/02/2022,2448
0,0,0,0,,0,196.75,0,28/02/2022,2449
0,1,69,1,-17.41693,0,24.97,3,28/02/2022,2450
0,1,156,1,-19.340168,0,39.74,2,28/02/2022,2451
0,1,0,0,-4.0416956,2,118.79,0,28/02/2022,2452
0,1,192,1,-12.356262,0,106.01,5,28/02/2022,2453
1,1,87,1,-1.0557089,0,1040.82,1,28/02/2022,2454
0,1,88,1,-7.8379955,0,58.64,1,28/02/2022,2455
0,1,200,1,-2.5673707,0,319.52,5,28/02/2022,2456
0,1,62,1,-7.86472,0,70.13,3,28/02/2022,2457
1,1,0,0,-0.12782858,18,3353.88,3,28/02/2022,2458
0,1,115,1,-47.362556,0,16.92,2,28/02/2022,2459
0,1,0,0,-5.4512897,40,365.28,2,28/02/2022,2460
0,1,0,0,-49.761543,34,3.21,3,28/02/2022,2461
1,1,0,0,,135,2363.66,102,28/02/2022,2462
0,1,0,0,-2.6226819,1,32.06,1,28/02/2022,2463
0,1,331,1,-2.7332926,0,695.23,24,28/02/2022,2464
0,1,0,0,-1.7025653,90,113.96,12,28/02/2022,2465
0,1,100,1,-0.24100491,103,811.56,18,28/02/2022,2466
0,1,21,1,-2.468064,0,70.63,2,28/02/2022,2467
0,1,78,1,-7.3337774,0,50.04,7,28/02/2022,2468
0,1,60,1,-4.3480716,0,167.09,5,28/02/2022,2469
1,1,15,0,-0.20383562,135,1859.84,99,28/02/2022,2470
1,0,0,0,,5,27.93,5,28/02/2022,2471
0,1,120,1,-4.5843444,0,146.62,0,28/02/2022,2472
0,0,0,0,-2.4150116,17,92.72,0,28/02/2022,2473
0,1,62,1,-11.367626,0,52.21,2,28/02/2022,2474
0,1,0,0,-8.026266,0,133.91,1,28/02/2022,2475
0,1,110,1,-52.054794,0,15.55,0,28/02/2022,2476
0,1,76,1,-5.5837474,0,100.75,3,28/02/2022,2477
0,1,164,1,-14.917044,0,122.6,5,28/02/2022,2478
1,0,0,0,-0.6897714,101,381.55,17,28/02/2022,2479
0,1,125,1,-19.90562,0,84.3,3,28/02/2022,2480
0,1,82,1,-1.500938,0,160.56,2,28/02/2022,2481
1,1,0,0,-8.306911,0,5.77,2,28/02/2022,2482
1,1,0,0,,50,257.92,10,28/02/2022,2483
1,0,0,0,-0.25411764,135,521.25,101,28/02/2022,2484
0,1,100,1,-2.7900045,0,278.53,0,28/02/2022,2485
1,0,0,0,,0,36.07,0,28/02/2022,2486
1,1,0,0,-0.33321014,22,206.44,5,28/02/2022,2487
0,1,200,1,-11.412418,28,60.22,5,28/02/2022,2488
0,1,50,1,-9.186747,0,56.4,0,28/02/2022,2489
1,1,0,0,-0.02449951,135,2847.2,110,28/02/2022,2490
0,1,156,1,-3.956255,0,335.64,4,28/02/2022,2491
1,0,0,0,,44,623.3,9,28/02/2022,2492
0,1,85,1,-1.8215507,0,223.96,2,28/02/2022,2493
0,1,254,1,-15.541938,0,123.65,0,28/02/2022,2494
0,1,168,1,-3.160391,0,363.4,19,28/02/2022,2495
1,1,0,0,,135,381.37,45,28/02/2022,2496
0,1,69,1,-5.333577,0,126.7,0,28/02/2022,2497
1,0,0,0,,134,910.04,32,28/02/2022,2498
1,0,0,0,,2,412.06,2,28/02/2022,2499
0,1,189,1,-10.893247,0,100.16,7,28/02/2022,2500
0,1,57,1,-23.459507,0,12.72,0,28/02/2022,2501
1,1,0,0,,89,2189.07,90,28/02/2022,2502
1,0,0,0,-0.020167796,63,1973.36,6,28/02/2022,2503
1,0,0,0,-0.22320716,80,303.61,14,28/02/2022,2504
0,1,47,1,-1.7853036,0,337.84,13,28/02/2022,2505
0,1,86,0,-0.6457141,98,678.54,40,28/02/2022,2506
1,1,0,0,,,3525.04,112,28/02/2022,2507
0,1,118,1,-11.374989,0,97.79,0,28/02/2022,2508
0,1,155,1,-9.090909,0,110.45,3,28/02/2022,2509
1,1,0,0,-0.117587306,23,354.24,5,28/02/2022,2510
0,1,282,1,-57.42014,0,14.73,0,28/02/2022,2511
0,1,0,0,-5.149352,0,84.14,0,28/02/2022,2512
0,1,0,0,-3.83884,79,410.7,5,28/02/2022,2513
1,0,0,0,-7.4215436,2,13.58,2,28/02/2022,2514
0,0,0,0,-5.7866926,85,25.77,0,28/02/2022,2515
0,1,134,1,-29.046227,0,40.62,3,28/02/2022,2516
0,1,105,1,-8.645534,0,111.45,0,28/02/2022,2517
0,1,250,1,-2.0311735,0,684.18,15,28/02/2022,2518
1,1,0,0,-0.5459828,34,389.28,2,28/02/2022,2519
0,1,0,0,-0.08839649,,668.76,24,28/02/2022,2520
1,0,0,0,-0.28422815,134,897.44,33,28/02/2022,2521
0,1,0,0,-7.639986,0,134.55,0,28/02/2022,2522
0,1,109,1,-8.3256855,0,111.16,3,28/02/2022,2523
0,1,100,1,-7.585942,0,42.07,1,28/02/2022,2524
0,1,127,1,-11.193487,0,115.9,3,28/02/2022,2525
1,0,0,0,,135,1203.25,58,28/02/2022,2526
0,0,62,1,-24.541666,0,4.88,2,28/02/2022,2527
1,0,0,0,,135,486.65,45,28/02/2022,2528
0,1,230,1,-2.1284995,0,522.92,1,28/02/2022,2529
1,1,0,0,-0.47380805,77,1537.04,3,28/02/2022,2530
0,1,135,1,-2.3282888,0,110.26,1,28/02/2022,2531
1,0,0,0,,135,1264.81,94,28/02/2022,2532
0,1,100,0,,,626.4,3,28/02/2022,2533
0,0,0,0,-0.45557004,119,411.45,2,28/02/2022,2534
1,1,72,1,-4.457247,55,113.5,2,28/02/2022,2535
0,1,70,1,-6.2634063,0,106.55,5,28/02/2022,2536
1,1,5,0,-1.0427836,135,213.45,38,28/02/2022,2537
1,0,0,0,,135,623.3,51,28/02/2022,2538
1,0,0,0,,135,4026.83,45,28/02/2022,2539
1,0,0,0,,133,66.8,29,28/02/2022,2540
1,1,0,0,-0.03200653,121,2489.49,4,28/02/2022,2541
1,0,0,0,-0.61005694,18,381.57,4,28/02/2022,2542
0,1,0,0,-5.4967556,6,62.43,1,28/02/2022,2543
1,1,0,0,,39,1113.58,8,28/02/2022,2544
0,0,0,0,,23,508.49,5,28/02/2022,2545
0,1,136,1,-17.705732,0,64.49,2,28/02/2022,2546
1,0,0,0,-2.4037366,76,232.46,4,28/02/2022,2547
0,1,130,1,-1.3299532,0,664.52,3,28/02/2022,2548
0,1,210,1,-10.328217,0,234.96,0,28/02/2022,2549
0,1,0,0,-4.7393255,63,36.84,4,28/02/2022,2550
1,0,0,0,,135,2719.32,102,28/02/2022,2551
0,1,0,0,-2.570279,9,330.43,3,28/02/2022,2552
1,0,0,0,,103,107.33,17,28/02/2022,2553
1,1,0,0,-0.14718103,135,988.77,82,28/02/2022,2554
0,0,0,0,,52,139.56,5,28/02/2022,2555
0,1,122,1,-1.315239,0,754.88,43,28/02/2022,2556
0,1,90,1,-1.6309513,0,316.19,5,28/02/2022,2557
1,0,0,0,,135,2286.36,70,28/02/2022,2558
0,1,0,0,-26.70594,0,30.74,0,28/02/2022,2559
0,1,70,1,-2.442928,0,108.71,3,28/02/2022,2560
0,0,0,0,,47,334.74,9,28/02/2022,2561
1,0,0,0,,75,132.93,18,28/02/2022,2562
0,1,190,0,,44,877.53,9,28/02/2022,2563
0,1,242,1,-3.2858286,0,752.1,2,28/02/2022,2564
1,1,0,0,,135,4901.55,112,28/02/2022,2565
0,1,208,1,-9.681744,0,165.99,8,28/02/2022,2566
1,1,0,0,-0.008555222,135,7003.26,61,28/02/2022,2567
0,1,228,1,-0.81351906,29,562.82,7,28/02/2022,2568
0,1,70,1,-12.089077,0,37.15,3,28/02/2022,2569
1,0,0,0,,52,329.36,15,28/02/2022,2570
0,1,0,0,-0.36793432,0,423.61,0,28/02/2022,2571
1,1,0,0,,135,4369.12,102,28/02/2022,2572
0,1,150,1,-5.7850566,0,235.46,6,28/02/2022,2573
0,0,300,1,-0.4927521,0,1236.57,8,28/02/2022,2574
0,1,60,1,-17.277437,0,32.46,2,28/02/2022,2575
0,1,155,1,-0.122325,0,2156.36,53,28/02/2022,2576
0,1,180,1,-1.9411796,0,366.06,5,28/02/2022,2577
0,1,86,0,-0.38080418,135,597.32,27,28/02/2022,2578
1,0,0,0,,17,70.3,4,28/02/2022,2579
0,1,315,1,-0.24941215,0,3073.25,32,28/02/2022,2580
0,1,0,0,-7.4154544,49,100,3,28/02/2022,2581
1,1,0,0,,7,3210.08,76,28/02/2022,2582
0,1,0,0,-0.36459923,123,711.34,4,28/02/2022,2583
0,1,113,1,-15.588269,0,77.63,3,28/02/2022,2584
0,1,45,1,-6.6598363,0,38.8,4,28/02/2022,2585
0,1,74,1,-39.89071,0,8.3,5,28/02/2022,2586
0,1,58,1,-2.066378,0,163.25,13,28/02/2022,2587
0,1,114,1,-20.853624,0,33.86,1,28/02/2022,2588
1,1,0,0,,135,2748.35,98,28/02/2022,2589
1,1,0,0,-0.34126464,121,1364.3,3,28/02/2022,2590
1,0,0,0,-0.15857169,128,5659.36,3,28/02/2022,2591
1,1,55,1,-0.37186068,0,1791.75,33,28/02/2022,2592
0,1,51,1,-1.19835,0,423.93,42,28/02/2022,2593
1,0,64,0,-0.12259543,80,1547.97,14,28/02/2022,2594
0,1,42,1,-0.8139933,44,463.37,6,28/02/2022,2595
0,1,69,1,-16.973053,0,16.72,2,28/02/2022,2596
0,1,111,1,-5.779809,0,134.42,4,28/02/2022,2597
1,0,0,0,,0,31.91,1,28/02/2022,2598
0,1,64,1,-13.403375,0,52.82,1,28/02/2022,2599
0,0,0,0,-0.041990343,,704.45,11,28/02/2022,2600
1,0,0,0,,0,112.15,1,28/02/2022,2601
0,1,50,1,-31.441,0,11.61,0,28/02/2022,2602
0,1,100,1,-10.519575,0,99.32,0,28/02/2022,2603
0,1,0,0,-8.516148,0,128.72,0,28/02/2022,2604
0,0,141,1,-0.98881024,0,427.9,6,28/02/2022,2605
0,0,157,1,-10.760744,0,136.83,0,28/02/2022,2606
1,0,0,0,,0,2.42,28,28/02/2022,2607
0,1,85,1,-0.4814865,0,578.76,8,28/02/2022,2608
0,1,117,1,-5.937545,0,129.62,2,28/02/2022,2609
1,0,0,0,,8,88.06,3,28/02/2022,2610
0,1,0,0,-9.311173,50,161.03,3,28/02/2022,2611
1,0,0,0,,33,249.03,7,28/02/2022,2612
1,1,0,0,,135,1599.24,102,28/02/2022,2613
0,1,68,1,-42.873837,0,9.34,0,28/02/2022,2614
0,1,0,0,-6.43797,0,231.82,2,28/02/2022,2615
0,1,300,1,-66.81915,0,21.85,8,28/02/2022,2616
0,1,0,0,-7.458313,0,111.62,0,28/02/2022,2617
0,1,0,0,-13.899323,0,3.31,0,28/02/2022,2618
0,1,25,0,-1.9184089,135,467.38,11,28/02/2022,2619
0,1,150,1,-1.7633325,0,315.52,0,28/02/2022,2620
0,1,0,0,-8.53697,14,95.76,0,28/02/2022,2621
1,0,0,0,,94,660.04,17,28/02/2022,2622
1,0,0,0,,0,1.89,1,28/02/2022,2623
0,1,108,1,-0.64627504,0,1843.7,36,28/02/2022,2624
0,1,0,0,-0.10080322,9,2172.47,37,28/02/2022,2625
0,1,95,1,-7.5498133,0,54.24,3,28/02/2022,2626
0,0,0,0,-0.12580095,68,253.75,12,28/02/2022,2627
0,0,91,1,-3.6214418,0,152.3,5,28/02/2022,2628
1,0,0,0,,22,38.06,20,28/02/2022,2629
1,1,0,0,,121,5601.96,2,28/02/2022,2630
0,1,0,0,,,356.31,60,28/02/2022,2631
0,0,200,1,-0.35269815,17,585.41,4,28/02/2022,2632
1,0,0,0,,105,58.46,18,28/02/2022,2633
0,1,87,1,-17.234976,0,26.94,2,28/02/2022,2634
0,0,194,1,-7.9932923,0,168.9,5,28/02/2022,2635
1,1,0,0,-1.1959403,124,144.69,5,28/02/2022,2636
1,0,0,0,,134,744.52,33,28/02/2022,2637
0,1,0,0,-8.666244,0,37.31,1,28/02/2022,2638
1,1,0,0,,133,249.61,30,28/02/2022,2639
0,0,175,1,-15.966176,0,53.86,0,28/02/2022,2640
0,0,0,0,,2,276.35,2,28/02/2022,2641
0,1,151,1,-2.6880655,0,415.57,13,28/02/2022,2642
0,1,136,1,-11.450539,0,135.67,0,28/02/2022,2643
0,1,30,1,-1.6806723,33,13.8,7,28/02/2022,2644
1,1,0,0,,80,395.48,61,28/02/2022,2645
0,1,0,0,-4.8900495,0,40.75,1,28/02/2022,2646
0,1,27,1,-7.9521465,0,18.42,2,28/02/2022,2647
0,1,0,0,-4.3156805,84,169.01,0,28/02/2022,2648
1,0,0,0,,113,638.33,9,28/02/2022,2649
0,1,85,1,-18.569624,0,48.6,0,28/02/2022,2650
1,0,0,0,,135,284.96,42,28/02/2022,2651
0,0,0,0,-10.636016,0,57.97,0,28/02/2022,2652
0,1,0,0,-6.4339647,21,68.67,0,28/02/2022,2653
0,1,110,1,-31.372507,0,27.1,2,28/02/2022,2654
1,0,0,0,,0,9.89,808,28/02/2022,2655
1,1,0,0,,135,5371.68,99,28/02/2022,2656
0,1,125,1,-18.200203,0,59.23,3,28/02/2022,2657
1,0,0,0,,0,1.72,3,28/02/2022,2658
0,1,106,1,-1.2584742,0,503.32,14,28/02/2022,2659
0,0,38,1,-5.7225795,0,38.23,3,28/02/2022,2660
0,0,55,1,,0,13.73,1,28/02/2022,2661
0,1,0,0,,11,168.27,15,28/02/2022,2662
0,1,142,1,-0.67584705,0,739.06,18,28/02/2022,2663
0,1,29,1,-6.014203,0,35.06,7,28/02/2022,2664
0,1,57,1,-33.70937,0,10.92,1,28/02/2022,2665
0,1,88,1,-1.0582613,11,165.76,5,28/02/2022,2666
1,1,174,0,-1.5189508,135,683.9,56,28/02/2022,2667
0,1,80,1,-2.9717157,0,59.65,0,28/02/2022,2668
1,1,0,0,-0.08729003,135,1473.56,74,28/02/2022,2669
0,1,120,1,-48.527443,0,19.88,4,28/02/2022,2670
0,0,0,0,-1.338293,21,584.81,5,28/02/2022,2671
0,1,95,1,-20.15989,0,18.77,4,28/02/2022,2672
1,1,0,0,-0.047755826,135,11444.1,116,28/02/2022,2673
0,1,48,1,-1.2449687,0,203.66,5,28/02/2022,2674
0,1,0,0,-6.355731,0,38.07,1,28/02/2022,2675
0,1,41,1,-9.904983,0,24.52,2,28/02/2022,2676
1,0,0,0,,17,483.42,4,28/02/2022,2677
1,1,0,0,,135,10466.76,113,28/02/2022,2678
1,0,38,0,,135,288.19,25,28/02/2022,2679
1,1,0,0,-0.53039145,120,838.43,3,28/02/2022,2680
0,1,0,0,-12.981811,0,13.64,0,28/02/2022,2681
1,0,47,0,,,351.53,0,28/02/2022,2682
1,1,0,0,,123,2666.12,4,28/02/2022,2683
0,1,81,1,-6.748925,0,43.49,7,28/02/2022,2684
0,1,85,1,-2.2833946,0,68.83,0,28/02/2022,2685
1,1,0,0,-6.016932,107,216.2,0,28/02/2022,2686
0,0,80,1,-1.9462812,0,445.52,1,28/02/2022,2687
0,1,37,1,-0.5845128,0,197.01,13,28/02/2022,2688
0,1,114,1,-13.221988,0,80.14,1,28/02/2022,2689
1,0,0,0,,0,14.75,4,28/02/2022,2690
0,1,171,1,-5.614401,0,162.77,0,28/02/2022,2691
0,0,0,0,-2.5217974,35,64.55,1,28/02/2022,2692
0,1,0,0,-0.46344805,8,486.28,3,28/02/2022,2693
0,1,111,1,-4.6310844,0,167.71,4,28/02/2022,2694
1,0,0,0,,132,13.24,25,28/02/2022,2695
0,0,212,1,-20.492722,0,34.65,0,28/02/2022,2696
0,1,225,1,-30.832838,0,53.95,5,28/02/2022,2697
0,1,90,1,-4.6605096,0,223.88,2,28/02/2022,2698
1,1,126,0,,135,1350.79,59,28/02/2022,2699
0,1,26,1,-10.588622,0,20.41,3,28/02/2022,2700
0,0,0,0,,134,159.62,35,28/02/2022,2701
1,0,0,0,,131,1007.9,23,28/02/2022,2702
1,1,0,0,-7.1508517,24,70.41,5,28/02/2022,2703
1,1,0,0,-0.36271042,85,665.47,3,28/02/2022,2704
1,1,0,0,,135,1251.22,62,28/02/2022,2705
0,1,0,0,-0.09724942,,750.93,37,28/02/2022,2706
1,0,12,0,-0.275205,135,2435.45,102,28/02/2022,2707
0,0,30,1,-11.469024,0,21.96,2,28/02/2022,2708
0,0,0,0,-1.8,0,15.3,1,28/02/2022,2709
1,1,0,0,,33,1720.76,58,28/02/2022,2710
0,1,60,1,-3.3146353,2,29.22,5,28/02/2022,2711
0,1,0,0,-5.3696833,0,316.09,0,28/02/2022,2712
1,1,0,0,,135,2866.63,102,28/02/2022,2713
0,1,56,1,-3.1862972,0,98.59,2,28/02/2022,2714
0,1,178,1,-2.3711941,0,473.79,1,28/02/2022,2715
0,1,76,1,-3.5416667,0,57.2,0,28/02/2022,2716
0,1,140,1,-3.5747633,0,364.85,10,28/02/2022,2717
0,1,80,1,-5.781172,0,130.11,0,28/02/2022,2718
0,1,78,1,-8.326738,0,73.4,2,28/02/2022,2719
0,1,50,1,-25.566988,0,13.81,2,28/02/2022,2720
0,1,79,1,-8.187663,0,39.77,4,28/02/2022,2721
0,1,0,0,-2.630641,135,130.27,14,28/02/2022,2722
0,1,0,0,-2.5466406,122,339.48,13,28/02/2022,2723
0,1,23,1,-1.0652165,0,258.49,28,28/02/2022,2724
0,1,76,1,-2.0106294,0,146.17,4,28/02/2022,2725
0,1,87,1,-10.377069,0,70.94,2,28/02/2022,2726
1,1,0,0,-0.065945886,135,2871.15,71,28/02/2022,2727
0,1,106,1,,,97.26,2,28/02/2022,2728
0,1,0,0,-6.7632103,2,25.01,0,28/02/2022,2729
0,1,0,0,-9.838995,0,72.42,0,28/02/2022,2730
0,1,102,1,-1.6384447,0,245.12,5,28/02/2022,2731
0,1,0,0,-35.817806,0,14.15,0,28/02/2022,2732
0,1,100,1,-1.7833515,0,163.83,1,28/02/2022,2733
0,1,477,1,-12.412205,0,360.35,4,28/02/2022,2734
0,1,92,1,-0.6727935,6,278.35,0,28/02/2022,2735
0,1,135,1,-14.295132,0,29.44,3,28/02/2022,2736
0,0,148,1,-6.2976747,0,127.6,4,28/02/2022,2737
1,1,0,0,,10,1665.72,83,28/02/2022,2738
1,0,0,0,,14,261.65,28,28/02/2022,2739
1,1,0,0,-6.2442093,21,9.86,1,28/02/2022,2740
0,1,33,1,-7.97267,44,4.27,12,28/02/2022,2741
1,1,0,0,,28,2857.83,69,28/02/2022,2742
1,0,0,0,,33,849.93,9,28/02/2022,2743
0,1,38,1,-4.470024,0,94.25,2,28/02/2022,2744
1,0,0,0,,28,801.15,107,28/02/2022,2745
1,0,0,0,,135,99.6,38,28/02/2022,2746
0,1,0,0,-10.974822,0,5.49,0,28/02/2022,2747
1,1,0,0,-0.04047963,135,904.04,61,28/02/2022,2748
0,1,262,1,-14.179964,22,193.93,3,28/02/2022,2749
0,1,0,0,-4.250242,9,124.11,3,28/02/2022,2750
1,1,0,0,,24,5154.28,40,28/02/2022,2751
0,1,312,1,-13.420391,0,127.61,16,28/02/2022,2752
1,1,0,0,-0.35955256,120,1116.4,3,28/02/2022,2753
0,1,130,1,-2.8129897,0,270.84,13,28/02/2022,2754
0,1,144,1,-2.5573845,0,590.25,8,28/02/2022,2755
0,1,0,0,-9.283683,0,104.6,0,28/02/2022,2756
0,1,47,1,-4.9855347,0,90.24,1,28/02/2022,2757
1,0,0,0,,38,657.96,6,28/02/2022,2758
0,1,72,1,-4.3080897,0,135.25,0,28/02/2022,2759
0,0,157,1,-9.095974,0,133.58,0,28/02/2022,2760
1,0,0,0,-0.15400067,135,2977,63,28/02/2022,2761
0,1,180,0,-1.4326836,122,750.81,25,28/02/2022,2762
0,1,71,1,-1.1555539,0,803.03,4,28/02/2022,2763
1,0,0,0,,22,78.48,5,28/02/2022,2764
0,1,0,0,-4.1544194,2,238.22,2,28/02/2022,2765
0,1,12,0,-2.331581,135,92.72,5,28/02/2022,2766
1,1,0,0,,117,439.04,19,28/02/2022,2767
0,1,57,1,-33.140373,0,6.1,4,28/02/2022,2768
1,0,0,0,-0.8257243,135,1874.6,33,28/02/2022,2769
1,0,0,0,,135,78.24,85,28/02/2022,2770
0,1,56,1,-0.656061,0,517.39,5,28/02/2022,2771
1,1,0,0,,135,2414.93,91,28/02/2022,2772
0,1,181,1,-8.701389,0,203.02,1,28/02/2022,2773
0,1,0,0,-2.528201,62,240.7,5,28/02/2022,2774
1,1,0,0,,135,2855.43,116,28/02/2022,2775
0,1,76,1,-3.1156976,0,90.78,1,28/02/2022,2776
0,1,147,1,-0.50065374,,303.59,1,28/02/2022,2777
0,1,0,0,-5.6264424,16,10.8,2,28/02/2022,2778
0,1,125,1,-17.32312,0,83.99,1,28/02/2022,2779
0,1,40,1,,2,86.53,4,28/02/2022,2780
0,1,251,1,-0.9755863,,406.16,20,28/02/2022,2781
0,1,90,1,-5.9417706,,6.83,3,28/02/2022,2782
0,1,0,0,-11.489856,4,20.56,1,28/02/2022,2783
0,1,0,0,-2.6031716,0,93.42,1,28/02/2022,2784
1,1,0,0,-0.2634945,80,3242.44,2,28/02/2022,2785
0,1,58,1,-35.296124,0,7.29,1,28/02/2022,2786
1,1,0,0,,135,2411.06,102,28/02/2022,2787
1,1,,0,,,1363.53,0,28/02/2022,2788
1,1,0,0,,135,6424.38,112,28/02/2022,2789
0,1,0,0,-8.119386,17,15.38,3,28/02/2022,2790
1,0,0,0,-0.16366667,135,2983.89,103,28/02/2022,2791
0,1,248,1,-32.704964,0,70.6,2,28/02/2022,2792
1,0,30,1,-0.3555646,93,186.87,16,28/02/2022,2793
0,1,65,1,-55.154522,0,2.49,3,28/02/2022,2794
1,0,0,0,,74,550.85,16,28/02/2022,2795
